0.30546,0.31329,0.31978,0.33967,0.35041,0.33125,0.33355,0.31507,0.32334,0.29792
0.28848,0.2961,0.30087,0.3196,0.32972,0.31154,0.31374,0.29772,0.30437,0.28144
0.34276,0.35123,0.35718,0.381,0.39172,0.37164,0.37423,0.35325,0.36243,0.33281
0.29718,0.30489,0.31018,0.33097,0.34049,0.32151,0.32483,0.30659,0.31383,0.2897
0.33326,0.34176,0.34879,0.37282,0.3834,0.36334,0.36598,0.3435,0.35296,0.32424
0.44686,0.45863,0.4673,0.49793,0.51294,0.48593,0.48942,0.46108,0.47346,0.43533
0.33216,0.34058,0.34748,0.37101,0.38145,0.36058,0.3637,0.34258,0.35155,0.32346
0.39452,0.40548,0.41286,0.44212,0.45528,0.42912,0.43235,0.40876,0.4179,0.38472
0.28656,0.29432,0.29961,0.31877,0.32882,0.31076,0.3133,0.29608,0.30329,0.27937
0.25661,0.2631,0.26841,0.28724,0.29593,0.27503,0.27701,0.26359,0.27125,0.24906
0.37014,0.38049,0.38783,0.41209,0.42399,0.40196,0.40483,0.38338,0.39259,0.36076
0.27452,0.28242,0.28745,0.30636,0.31499,0.29803,0.30018,0.28405,0.29092,0.26762
0.39032,0.4025,0.40999,0.43848,0.45185,0.4247,0.42792,0.40504,0.41395,0.38025
0.25378,0.26109,0.26706,0.28347,0.28886,0.2765,0.27849,0.26313,0.27008,0.24791
0.254,0.26234,0.2696,0.28685,0.29166,0.27796,0.27988,0.26396,0.27176,0.24653
0.32318,0.33136,0.33773,0.36007,0.37116,0.3506,0.35315,0.33326,0.34171,0.31352
0.25436,0.26177,0.26762,0.28505,0.29573,0.27797,0.27993,0.26333,0.27092,0.24869
0.2746,0.28166,0.28658,0.3062,0.31606,0.29764,0.30065,0.28328,0.29009,0.26733
0.2915,0.29919,0.30429,0.32468,0.33505,0.31532,0.31764,0.30087,0.30795,0.284
0.40848,0.41972,0.42751,0.45635,0.47146,0.44393,0.44707,0.42242,0.43239,0.3972
0.22367,0.22952,0.22913,0.24582,0.253,0.24412,0.24808,0.23091,0.24007,0.21839
0.29689,0.30516,0.31097,0.33106,0.34112,0.32239,0.32487,0.30696,0.31474,0.28811
0.33644,0.34501,0.35111,0.37457,0.38522,0.36455,0.36779,0.34706,0.35528,0.32701
0.37715,0.38875,0.39596,0.42532,0.43803,0.41091,0.4141,0.39113,0.40085,0.36735
0.42494,0.43732,0.4456,0.47602,0.49165,0.46281,0.46662,0.44009,0.45119,0.41315
0.25999,0.26805,0.27278,0.29024,0.29865,0.28288,0.28489,0.26963,0.27606,0.25351
0.35521,0.36404,0.37037,0.39402,0.40716,0.38442,0.38716,0.36614,0.37551,0.34566
0.27277,0.28053,0.28626,0.30495,0.31374,0.29727,0.29943,0.28217,0.28964,0.26585
0.26451,0.27208,0.27684,0.29607,0.30445,0.28865,0.29072,0.27365,0.28084,0.25781
0.38286,0.39376,0.4009,0.42736,0.43958,0.41572,0.41936,0.39611,0.40576,0.37221
0.35872,0.36692,0.37405,0.40119,0.41334,0.38925,0.39236,0.36947,0.37941,0.34933
0.27043,0.27736,0.28223,0.30071,0.30945,0.29316,0.29526,0.279,0.28635,0.26288
0.30351,0.3116,0.31693,0.33795,0.34826,0.32954,0.33188,0.31335,0.32077,0.29566
0.22726,0.23379,0.2391,0.25453,0.26306,0.24806,0.24986,0.23522,0.24213,0.22144
0.25335,0.25974,0.26421,0.2818,0.29017,0.27429,0.27631,0.26123,0.2674,0.24688
0.20571,0.21093,0.2147,0.22779,0.23433,0.22216,0.22371,0.21233,0.21691,0.20047
0.22579,0.23152,0.23566,0.25217,0.25939,0.2457,0.2475,0.23289,0.23905,0.21983
0.30949,0.31793,0.32357,0.34529,0.35514,0.33666,0.33905,0.31986,0.32825,0.30111
0.21754,0.22314,0.22708,0.24215,0.2497,0.23548,0.23723,0.22446,0.22981,0.21177
0.29235,0.2999,0.30522,0.32574,0.33481,0.31658,0.31883,0.30174,0.30921,0.2845
0.28182,0.28961,0.29486,0.31483,0.32376,0.30541,0.30794,0.29141,0.29836,0.27459
0.30185,0.30981,0.31535,0.33689,0.34631,0.32796,0.33037,0.31164,0.31901,0.29377
0.24657,0.25342,0.25786,0.27476,0.28342,0.26769,0.26961,0.25492,0.26097,0.24015
0.30193,0.30957,0.31487,0.33492,0.34569,0.32659,0.32889,0.31132,0.31847,0.29426
0.26327,0.27016,0.27481,0.29305,0.30137,0.2853,0.28738,0.2717,0.27803,0.25661
